character_id,full_name,alternate_name,name,url,attributes,description
21807,Lulu Peeply,ピープリー･ルル,"Peeply, Lulu",https://myanimelist.net/character/21807/Lulu_Peeply,,"Peepley Lulu is one of the five foremen of Dock One. His specialties are pitch, block and tackle, and blacksmithing. Lulu fights with double-weapons, although what weapons he uses change at times; he has been seen fighting with swords, guns, and saws, though he tends to stick with swords later in the story. Lulu constantly has part of his hair sticking up. When he tries to push it down, it always pops up somewhere else, such as the other side of his head, his mustache, and other people's heads. In most situations this is simply humorous, with other characters looking at him funny for it or simply ignoring the oddness. However, at times it actually comes in handy; in battle, Lulu can make the hair come out of somebody's nose to distract them, leaving them open for him to attack. (Source: One Piece Wiki)"
21808,Corgi,コーギ,Corgi,https://myanimelist.net/character/21808/Corgi,,"Corgi is a ""regular"" worker in the World Government, being something of a Commander amongst the Government Soldiers, as he is seen speaking to the CP9 agents of the security of the Sea Train. He claims to be able to sniff out pirates (this may be a reference to the type of dog named Corgi, Pembroke Welsh Corgi and Cardigan Welsh Corgi). Although he sometimes wonders if his gift is right or not, he has supposedly never missed a pirate. He constantly tried to get Iceburg to hand over the blueprint of the Pluton. However, he is denied and is seen leaving in a huff. He later appears accompanying the CP9 and watches Robin aboard the Puffing Tom. He was later knocked out by Sogeking during the rescue attempt. First Appearance: Chapter 328 (Source: One Piece Wiki)"
21809,Tiger Fisher,フィッシャー・タイガー,"Fisher, Tiger",https://myanimelist.net/character/21809/Tiger_Fisher,,"Fisher Tiger, known as the Adventurer, is the original leader of the Sunny Pirates. Several years ago before the current storyline, he climbed up the cliffs of the Red Line with his bare hands to Mariejois, and attacked the holy land to free the Fishmen slaves there from the Tenryuubito. While he hated humans, Tiger did not discriminate when it came to slaves and thus also freed slaves of all races there as well. Among these other slaves were Boa Hancock and her two sisters. With the Fishmen slaves he freed, Tiger changed the shameful hoof mark branded on them signifying slavery, into a symbol of sun and took them in. With them, he created the Sunny Pirates. At some point in time however, Fisher Tiger somehow died and his command of the Sunny Pirates was given to Jinbei. First Appearance: Chapter 621. (Source: One Piece Wikia)"
21810,Mikazuki,ミカズキ,Mikazuki,https://myanimelist.net/character/21810/Mikazuki,,"Mikazuki (ミカズキ) was the pirate that Galley-La beat after being threatened by him. He is the captain and only known member of the Big Helmet Pirates. He wears a large spherical helmet similar to Kokoro's with a crescent moon on it and has large canines resembling a demon. He has a bounty of Belli36,000,000. He is later seen in the fillers working for the debt collectors but he is easily defeated by Zoro. His name is Japanese for ""crescent moon"". Source: http://onepiece.wikia.com/wiki/Mikazuki"
21812,Puppuu,プップー,Puppuu,https://myanimelist.net/character/21812/Puppuu,,"Puppuu is the captain of the Piggy Pirates of Arabasta. He made a grave mistake in attempting to steal from a port city in Arabasta which was under the protection of Crocodile, who used his Suna Suna no Mi to create a sandstorm to drain the water from his body and from the bodies of his crew. It is unknown if Puppuu survived, although it seems unlikely. His name roughly translates to ""Oink Oink"", and was revealed in Grand Data File: Blue. First Appearance: Chapter 155; Episode 92 (Source: One Piece Wikia)"
22409,Capote,カポーティ,Capote,https://myanimelist.net/character/22409/Capote,,"Kapoty is a Fishman who participates in the Donut race with Porche and Monda against the Straw Hat Pirates. He is a swordfish Fishman who uses Fishman Karate, including a karate chop that can split the ocean. First Appearance: Chapter 306 (Source: One Piece Wikia)"
22410,Big Pan,ビッグパン,Big Pan,https://myanimelist.net/character/22410/Big_Pan,,"The final and largest member of the Groggy Monsters, Big Pan (ビッグパン, Biggu Pan) is a wotan, a half-Fishman, half-Giant. His half-fish species is Mudfish, and his skin is extremely slippery, making him resistant to physical attacks though he is less resistant to swords as Pickles accidently slashes him with his swords causing him to bleed. During the Groggy Ring, where he acted as his team's ball, he was defeated by Sanji's Anti-Manner Kick Course, followed by Zoro smashing him into the goal ring. He continues participating in anime filler, however. In Pirate Dodgeball, he throws the ball so hard that it takes out not only Usopp but the entirety of his own team barring himself, Hamburg, and Foxy. In Red Light-Green Light, he is taken out early when he and Pickles were knocked into the sea by getting hit by boulders kicked at them by Sanji. Like the other Groggy Monsters who are named after culinary names, Big Pan is named after the pan, a basic instrument used in the kitchen which is also his main weapon during the Groggy Ring. First Appearance: Chapter 309 (Source: One Piece Wikia)"
22411,Pickles,ピクルス,Pickles,https://myanimelist.net/character/22411/Pickles,,"Second in size only to Big Pan, Pickles (ピクルス) The ""Tackle Demon"" is the huge, two-sword wielding member of the Groggy Monsters. Like the others on his team, he tends to laugh for no reason. During the Groggy Ring, he is beaten by Sanji when he kicks him off the field & into the referee, knocking him out. In filler he reappears in other games. Like the other Groggy Monsters who are named after culinary names, Pickles is named after the pickles, which is a ingredient of hamburger. First Appearance: Chapter 309 (Source: One Piece Wiki)"
22412,Foxy,フォクシー,Foxy,https://myanimelist.net/character/22412/Foxy,,"Foxy the Silver Fox is the captain of the Foxy Pirates. Foxy is a stout man with skinny arms and legs. He has almost a cleft lip-like mouth and an unique hairstyle. His nose is also colored red, it is long just like the nose of Kaku and Usopp. With these characteristics, they make him look like a fox. Foxy typically wears yellow orange suspenders and a coat. His coat is colored purple in the anime, while it is colored silver in the manga and other manga related media. Foxy is a cheater and trickster, who participates in the Davy Back Fight, a contest between pirate crews where the winning team can steal crew members from the losing team. Most members of Foxy's crew joined him because he won them in this contest. However, they seem to be genuinely enthusiastic about being in the Foxy pirates, and wholeheartedly cheer on their crewmates and captain in the Davy Back Fight. Though he acts supremely confident most of the time and seems quite fond of himself, Foxy is extremely sensitive to insults or criticism. Any offensive words from others cause him to instantly become depressed, and he usually ends up losing his footing and falling to the ground, barely supporting himself with his arms, while a black cloud suddenly appears over his head. Luckily for Foxy, all it takes is a few kind words from anybody to perk him up again. In the anime, Nami and Usopp used this weakness to their advantage by alternately hurling insults and compliments at Foxy non-stop, leaving him emotionally (as well as physically) paralyzed and unable to help his team during the roller race. Foxy is a cunning character who uses his Devil Fruit powers as well as various other tricks to aid in him cheating. He also seems to have an extraordinary sense of time, even when he had slowed down multiple cannonballs he still knew exactly when each and everyone of them was going to regain fullspeed. (Source: One Piece Wikia)"
22413,Hamburg,ハンバーグ,Hamburg,https://myanimelist.net/character/22413/Hamburg,,"Hamburg is a huge gorilla-like human who is almost always seen laughing. He often carries Foxy around and tends to help him cheat. Although he seems to respect and admire Foxy, he never fails to laugh cheerfully when he fails. Hamburg is also the leader of the ""Groggy Monsters"", despite being the smallest, and during the Groggy Ring is defeated by a series of kicks from Sanji. However, in the filler, he returns to compete in other games. Like the other Groggy Monsters who are named after culinary names, Hamburg is named after the Japanese culinary dish known as Hamburg. (Source: One Piece Wikia)"
22414,Gina,ジーナ,Gina,https://myanimelist.net/character/22414/Gina,,"Gina is the female carpenter of the Foxy Pirates. Sanji wanted Luffy to chose her, but Luffy chose their flag instead. First Appearance: Chapter 318 (Source: One Piece Wiki)"
22415,Itomimizu,イトミミズ,Itomimizu,https://myanimelist.net/character/22415/Itomimizu,,"Itomimizu (イトミミズ) is the announcer and commentator of the Davy Back Fight events. He is often seen riding a very large bird named Chuchuun to get a better view of the action. His name means tubifex worm, leading to many fans referring to him as simply 'Tubifex'. First Appearance: Chapter 306; (Source: One Piece Wikia)"
22442,Kiba,キバ,Kiba,https://myanimelist.net/character/22442/Kiba,,"Kiba was the former captain of the Fanged Toad Pirates until he lost to Foxy at the Davy Back Fight and joined his crew. The former captain has crossed out the Jolly Roger on his hat, further signifying his defection from his old crew. Later, in an anime filler, Kiba took over the Foxy Pirates after Foxy lost the last event of the Davy Back Fight, and refused to allow Foxy back. After a fight against him, and the Straw Hat Pirates, he finally decided to let Foxy rejoined his crew. First Appearance: Chapter 306; Episode 208 Source: http://onepiece.wikia.com/wiki/Kiba"
22443,Oimo,オイモ,Oimo,https://myanimelist.net/character/22443/Oimo,,"Oimo is one of the two giants that guarded the front gate of Enies Lobby. As a giant, Oimo is not only many times bigger then a normal human, but also equally many times stronger. As proven against the Kairiki Destroyers of the Franky Family, a mere human, no matter what the strength or size, will have no easy battle against them. Oimo and his partner Kaashii are natural born fighters. In the end it takes the efforts of the Galley-La&#039;s and Franky Family&#039;s best fighters, along with the help of Sodom and Gomorrah, to down both Oimo and his partner. Source: http://onepiece.wikia.com/wiki/Oimo"
